##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	sampleDat6_2_fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1000000
Total Bases	101 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1213	100-101	0.7024188572425807
1214	1	1.7534751129081485
1214	2	4.676234062282919
1214	3	3.7125419150838006
1214	4	1.0887366110156833
1214	5	0.24037533115248522
1214	6	0.042191072842413746
1214	7	-0.20883397699509487
1214	8	-0.2485363073700455
1214	9	-0.256692373713598
1214	10-11	-0.17808314608952003
1214	12-13	-0.24489905910520093
1214	14-15	-0.27224561463525276
1214	16-17	-0.2992142987043849
1214	18-19	-0.22751862975316328
1214	20-21	-0.2319851060621687
1214	22-23	-0.262723397332266
1214	24-25	-0.36228218012296765
1214	26-27	-0.23711734486057168
1214	28-29	-0.2769918112230698
1214	30-31	-0.24815598135527495
1214	32-33	-0.17247900562770013
1214	34-35	-0.32374907930368124
1214	36-37	-0.27529944545241847
1214	38-39	-0.24763075547397762
1214	40-41	-0.3257731432522277
1214	42-43	-0.3003511712894067
1214	44-45	-0.3354496759020549
1214	46-47	-0.27811182475506513
1214	48-49	-0.2883049461645584
1214	50-51	-0.37835000780280126
1214	52-53	-0.3837113773399068
1214	54-55	-0.36509449554854
1214	56-57	-0.16735694775790932
1214	58-59	-0.19744105531408707
1214	60-61	-0.2266181209469309
1214	62-63	-0.1341566616969132
1214	64-65	-0.16137017703228196
1214	66-67	-0.13318290223961782
1214	68-69	-0.22721296975702643
1214	70-71	-0.1152540718488666
1214	72-73	-0.12825825164236448
1214	74-75	-0.04454159853901274
1214	76-77	-0.042867552130132935
1214	78-79	0.02891003374696055
1214	80-81	0.07021117159680301
1214	82-83	0.014184456331250317
1214	84-85	-0.042970092447561115
1214	86-87	0.02451980996766423
1214	88-89	0.1288838591990924
1214	90-91	0.004026927873791664
1214	92-93	0.020798863456317207
1214	94-95	0.08139936441578755
1214	96-97	0.05515804848563732
1214	98-99	0.11216084689393568
1214	100-101	0.5127501111662234
1215	1	1.6765219972664518
1215	2	4.596597733493478
1215	3	3.51110927092099
1215	4	0.9958135856928578
1215	5	0.13943261296174114
1215	6	-0.14610101407452447
1215	7	-0.33072731927246934
1215	8	-0.16497098789997722
1215	9	-0.4585730186430439
1215	10-11	-0.4444782971400443
1215	12-13	-0.4682693664768536
1215	14-15	-0.5455925636781558
1215	16-17	-0.5985045648695504
1215	18-19	-0.4982937669084819
1215	20-21	-0.5143250116705644
1215	22-23	-0.5034968574793623
1215	24-25	-0.5204342368537525
1215	26-27	-0.496682281014472
1215	28-29	-0.6302787473290508
1215	30-31	-0.41131151188880466
1215	32-33	-0.4948125625621316
1215	34-35	-0.8559099043917229
1215	36-37	-0.7258522592326244
1215	38-39	-0.675239102183447
1215	40-41	-0.6645317978124936
1215	42-43	-0.7745228490163427
1215	44-45	-0.725606835529284
1215	46-47	-0.7181390162454377
1215	48-49	-0.6637816956434861
1215	50-51	-0.6748211033683091
1215	52-53	-0.6393820608405321
1215	54-55	-0.7586763455281726
1215	56-57	-0.6925264453741633
1215	58-59	-0.8238138063262781
1215	60-61	-0.8068737449137728
1215	62-63	-0.7395422538006002
1215	64-65	-0.7558049054767366
1215	66-67	-0.7428790043933731
1215	68-69	-0.6070912668749671
1215	70-71	-0.5377858751118438
1215	72-73	-0.6738303510170809
1215	74-75	-0.4639290113944696
1215	76-77	-0.60202761058585
1215	78-79	-0.7538221719979887
1215	80-81	-0.788932116776742
1215	82-83	-0.5828735921103245
1215	84-85	-0.5480328604694122
1215	86-87	-0.6112322084315096
1215	88-89	-0.6151088577937927
1215	90-91	-0.5587033612903376
1215	92-93	-0.5516119556424108
1215	94-95	-0.6127388929331019
1215	96-97	-0.8738308353456077
1215	98-99	-1.2205042785223235
1215	100-101	-1.1550998445128506
1216	1	1.8640647675834217
1216	2	4.715239593852321
1216	3	3.687737113469101
1216	4	1.0613348551786999
1216	5	0.20184214553001567
1216	6	-0.05990204570314006
1216	7	-0.3675820515688457
1216	8	-0.38017665671635115
1216	9	-0.4180070509628351
1216	10-11	-0.45545834432305554
1216	12-13	-0.4427494108037493
1216	14-15	-0.6509513488012288
1216	16-17	-0.5881667150669045
1216	18-19	-0.5858442487350217
1216	20-21	-0.49515862585516857
1216	22-23	-0.4714433967252347
1216	24-25	-0.5963846090054972
1216	26-27	-0.6408289596387391
1216	28-29	-0.6518201352865347
1216	30-31	-0.5780924707436128
1216	32-33	-0.6735270824778183
1216	34-35	-0.6441295738821395
1216	36-37	-0.5793631381733491
1216	38-39	-0.66736893544347
1216	40-41	-0.7025809572579576
1216	42-43	-0.6675859177401691
1216	44-45	-0.6477025953414639
1216	46-47	-0.7070692870622324
1216	48-49	-0.849993516530823
1216	50-51	-0.7089381069612983
1216	52-53	-0.6298956188168034
1216	54-55	-0.7014019643054183
1216	56-57	-0.6472281813206493
1216	58-59	-0.6926094684593451
1216	60-61	-0.7255017531165393
1216	62-63	-0.7190556289855294
1216	64-65	-0.7342575196784864
1216	66-67	-0.6596134085792968
1216	68-69	-0.4718606641776475
1216	70-71	-0.5629128294082975
1216	72-73	-0.8648798589085303
1216	74-75	-0.7107561536232652
1216	76-77	-0.6079479078502601
1216	78-79	-0.6186525473485744
1216	80-81	-0.4625903141114094
1216	82-83	-0.5002439102243699
1216	84-85	-0.5680793580160071
1216	86-87	-0.6891218824345806
1216	88-89	-0.6046997479304856
1216	90-91	-0.48876268279174084
1216	92-93	-0.6116410594507506
1216	94-95	-0.6275852625257627
1216	96-97	-0.8086991398988239
1216	98-99	-0.7845907788107915
1216	100-101	-0.66191924667093
2101	1	2.674432701734048
2101	2	5.455391242861474
2101	3	4.362328026648221
2101	4	1.6199497423477283
2101	5	0.8571465119932213
2101	6	0.6338427356611405
2101	7	0.44986281507966197
2101	8	0.3487454769330327
2101	9	0.41867875415663747
2101	10-11	0.3869020194967874
2101	12-13	0.4363603545274799
2101	14-15	0.3961316690485006
2101	16-17	0.5085757080640576
2101	18-19	0.5259495331070312
2101	20-21	0.41185286040590796
2101	22-23	0.4816458123640075
2101	24-25	0.5330479223669116
2101	26-27	0.46029472545642847
2101	28-29	0.492966427695265
2101	30-31	0.5667322054219
2101	32-33	0.6131653884620789
2101	34-35	0.5687746570958723
2101	36-37	0.5638729039495303
2101	38-39	0.5258277496344661
2101	40-41	0.5380502162007232
2101	42-43	0.5140621537327306
2101	44-45	0.6082631544612767
2101	46-47	0.5201090488300579
2101	48-49	0.46789467501615434
2101	50-51	0.49763917605029917
2101	52-53	0.5376966613339107
2101	54-55	0.4875930213391513
2101	56-57	0.6024956176994465
2101	58-59	0.6530590878132543
2101	60-61	0.5791697750275802
2101	62-63	0.5087794018462759
2101	64-65	0.5274468955185725
2101	66-67	0.5791886509997397
2101	68-69	0.5314673024792143
2101	70-71	0.4581849706158181
2101	72-73	0.49270074170421196
2101	74-75	0.4095459579427896
2101	76-77	0.6165846714267502
2101	78-79	0.6419167647451403
2101	80-81	0.624558430641251
2101	82-83	0.6376993429128675
2101	84-85	0.6692299086225475
2101	86-87	0.7353293355607136
2101	88-89	0.7468876741447943
2101	90-91	0.755653496589634
2101	92-93	0.7786451179340652
2101	94-95	0.8802502658505347
2101	96-97	0.9969824673484844
2101	98-99	0.8867740686503609
2101	100-101	0.8356474099385345
2102	1	2.4989967573357035
2102	2	5.403233858122093
2102	3	4.277918672928784
2102	4	1.602703712729685
2102	5	0.7890916868682467
2102	6	0.5114178847021265
2102	7	0.2984512519016391
2102	8	0.2531885811865351
2102	9	0.40831689464701526
2102	10-11	0.3720329281276733
2102	12-13	0.3341794589846643
2102	14-15	0.3633215671206145
2102	16-17	0.3950511482252921
2102	18-19	0.279638660613557
2102	20-21	0.3917338185646315
2102	22-23	0.4214147938569113
2102	24-25	0.4210340609382328
2102	26-27	0.36468690952651883
2102	28-29	0.4271578589422731
2102	30-31	0.4279158291726617
2102	32-33	0.412711323639094
2102	34-35	0.4773954043654811
2102	36-37	0.46400171610099505
2102	38-39	0.3404999628881953
2102	40-41	0.4161112949607215
2102	42-43	0.3891195383925492
2102	44-45	0.36059474192186514
2102	46-47	0.3522862685721222
2102	48-49	0.19668940223115783
2102	50-51	0.4291177151820591
2102	52-53	0.4757524571248837
2102	54-55	0.45467053697522175
2102	56-57	0.46760586387465963
2102	58-59	0.3670497662371801
2102	60-61	0.41655557259279874
2102	62-63	0.3921966473985208
2102	64-65	0.3110454646614116
2102	66-67	0.3006645963846637
2102	68-69	0.34042054263391464
2102	70-71	0.28940485112842396
2102	72-73	0.20872862527839686
2102	74-75	0.20192209260757465
2102	76-77	0.2930143550294275
2102	78-79	0.405110661642901
2102	80-81	0.39007456637218496
2102	82-83	0.5011174875245956
2102	84-85	0.4645005374629392
2102	86-87	0.5900025353929905
2102	88-89	0.5320504476717147
2102	90-91	0.41332983358259057
2102	92-93	0.5222224119877801
2102	94-95	0.5449987400351972
2102	96-97	0.4634163200411656
2102	98-99	0.4716082876501133
2102	100-101	0.4292476578561768
2103	1	2.394778072857733
2103	2	5.265764333839314
2103	3	4.211551329423202
2103	4	1.5547220412373974
2103	5	0.6960457647448024
2103	6	0.2892488343522217
2103	7	0.1907128798347273
2103	8	-0.018718717918716266
2103	9	0.06036025295162517
2103	10-11	-0.1993405789143594
2103	12-13	-0.08726413557182156
2103	14-15	0.10864624196803874
2103	16-17	0.18825990693927253
2103	18-19	-0.01797766975689541
2103	20-21	0.05823606981724794
2103	22-23	-0.005887120616314689
2103	24-25	0.032783529412334644
2103	26-27	0.009205200264965185
2103	28-29	0.04334388953905943
2103	30-31	-0.15160991946529379
2103	32-33	-0.14219457779903877
2103	34-35	-0.022578259225063846
2103	36-37	0.06147256332899076
2103	38-39	-0.13836067912404815
2103	40-41	0.19440017148216526
2103	42-43	-0.16526494297005456
2103	44-45	-0.10474001017494317
2103	46-47	-0.09156920211258779
2103	48-49	0.06657202350828584
2103	50-51	-0.05191925337879866
2103	52-53	0.057918379770967476
2103	54-55	-0.03532918128644269
2103	56-57	-0.0845263440841606
2103	58-59	-0.041554930789992284
2103	60-61	0.04371102396414983
2103	62-63	0.03787333183647945
2103	64-65	-0.1140578700180015
2103	66-67	-0.1544399918261803
2103	68-69	-0.15470028023801063
2103	70-71	-0.21498332549783328
2103	72-73	-0.3821064675584651
2103	74-75	-0.4783498134665791
2103	76-77	-0.2966605066840131
2103	78-79	-0.22796211136869005
2103	80-81	-0.11001689650716173
2103	82-83	0.03620799698508392
2103	84-85	-0.056715584012827946
2103	86-87	-0.11618745995628643
2103	88-89	-0.32751218010580985
2103	90-91	-0.31910204596733394
2103	92-93	-0.32239358887131786
2103	94-95	-0.1852911115458653
2103	96-97	-0.20173297473511909
2103	98-99	-0.5573899365817532
2103	100-101	-0.7314556835196271
2104	1	2.5455168348006154
2104	2	5.352861862791315
2104	3	4.341733153230265
2104	4	1.7455807686061107
2104	5	0.8874907834918204
2104	6	0.570339583826744
2104	7	0.32557729995349405
2104	8	0.30904291364200986
2104	9	0.27220944921807444
2104	10-11	0.30111673609543743
2104	12-13	0.3152647294167963
2104	14-15	0.3590410024722672
2104	16-17	0.400079131186061
2104	18-19	0.330125101398032
2104	20-21	0.3071776707871834
2104	22-23	0.29580890896123435
2104	24-25	0.40121100389260533
2104	26-27	0.4115726030831084
2104	28-29	0.2701396485949559
2104	30-31	0.31631189803798065
2104	32-33	0.37376387904802044
2104	34-35	0.2989269549395175
2104	36-37	0.36988870645215854
2104	38-39	0.5305652977220774
2104	40-41	0.5003938019445613
2104	42-43	0.4713117496272474
2104	44-45	0.48277964083472824
2104	46-47	0.49460518863359937
2104	48-49	0.5707224714449524
2104	50-51	0.7022017059578687
2104	52-53	0.6334820954505886
2104	54-55	0.5783272310821417
2104	56-57	0.5463995592821789
2104	58-59	0.5878093336676429
2104	60-61	0.49949920106591605
2104	62-63	0.4571426333337243
2104	64-65	0.5766190915540008
2104	66-67	0.4779522200895343
2104	68-69	0.5932031286441486
2104	70-71	0.6810891797182634
2104	72-73	0.552019093933481
2104	74-75	0.5774145793873231
2104	76-77	0.538142615820334
2104	78-79	0.6462081954481178
2104	80-81	0.5338308146940633
2104	82-83	0.5717979333477174
2104	84-85	0.617540578137735
2104	86-87	0.62981108204999
2104	88-89	0.5646647360247457
2104	90-91	0.6147580214407107
2104	92-93	0.730045263374361
2104	94-95	0.745807856063081
2104	96-97	0.6886906749287114
2104	98-99	0.6215335458188704
2104	100-101	0.09006751385675571
2105	1	2.5210543223476165
2105	2	5.2910278528003545
2105	3	4.214779326633156
2105	4	1.6064970951585806
2105	5	0.7958181358144145
2105	6	0.49373051340079144
2105	7	0.2743816334189475
2105	8	0.21770413134009203
2105	9	0.24119317729811485
2105	10-11	0.1753182265276081
2105	12-13	0.16110176740603066
2105	14-15	0.22192570643900922
2105	16-17	0.24602007807824577
2105	18-19	0.27647543508486905
2105	20-21	0.2911296370221379
2105	22-23	0.31878366731054797
2105	24-25	0.32920570489563517
2105	26-27	0.30877938179999376
2105	28-29	0.3302277390635524
2105	30-31	0.24061069148065428
2105	32-33	0.3480123248779208
2105	34-35	0.38643735475669416
2105	36-37	0.3222041610268249
2105	38-39	0.2753223615635676
2105	40-41	0.22746742729405156
2105	42-43	0.3599926421725854
2105	44-45	0.3214873140251555
2105	46-47	0.2271201054529115
2105	48-49	0.25410097479966964
2105	50-51	0.1763876636158841
2105	52-53	0.19623932354669194
2105	54-55	0.18437733588373106
2105	56-57	0.2539945502303169
2105	58-59	0.2662551992716473
2105	60-61	0.28505032888814696
2105	62-63	0.43379473132946345
2105	64-65	0.31736173669617074
2105	66-67	0.3337509439025297
2105	68-69	0.2544583196258614
2105	70-71	0.28505878547146324
2105	72-73	0.33639223044693267
2105	74-75	0.33161735529045444
2105	76-77	0.34944101290945184
2105	78-79	0.39880645363495404
2105	80-81	0.4103607929481754
2105	82-83	0.4894613756247139
2105	84-85	0.47707502340345087
2105	86-87	0.3928753948764907
2105	88-89	0.42488833655750113
2105	90-91	0.4736995432240825
2105	92-93	0.4177413423308458
2105	94-95	0.2811688413051634
2105	96-97	0.22476366825497607
2105	98-99	0.19836203899694738
2105	100-101	-0.38403042474772064
2106	1	2.3392362060821483
2106	2	5.143967947651191
2106	3	4.160396206823577
2106	4	1.532689526848884
2106	5	0.6396077276039094
2106	6	0.3174127940897691
2106	7	0.18744644623743767
2106	8	0.15059070764583993
2106	9	0.16521804301502385
2106	10-11	0.09248724547686038
2106	12-13	0.14042912971763855
2106	14-15	0.133201700465591
2106	16-17	0.16548195062161852
2106	18-19	0.07745217377058822
2106	20-21	0.1547817333093775
2106	22-23	0.08806101552504231
2106	24-25	0.025557545704280926
2106	26-27	0.14861006504476393
2106	28-29	0.2708141860796829
2106	30-31	0.20172447859913234
2106	32-33	-0.09832166920489982
2106	34-35	0.10891590082900393
2106	36-37	0.20650221504868682
2106	38-39	0.08247190414657268
2106	40-41	0.13409317748747895
2106	42-43	0.06430286081120329
2106	44-45	-0.02024539754507515
2106	46-47	0.033561367371454764
2106	48-49	-0.042718197847747774
2106	50-51	0.03412149718633373
2106	52-53	0.08350804620425123
2106	54-55	0.007374410462858805
2106	56-57	-0.035193434560667924
2106	58-59	-0.0030598253640405915
2106	60-61	0.11945596802085845
2106	62-63	0.16769229761292337
2106	64-65	0.12945446179386266
2106	66-67	0.07224269006223949
2106	68-69	0.03615608766745737
2106	70-71	0.12806131862491554
2106	72-73	0.016006185937555983
2106	74-75	0.07571639848962519
2106	76-77	-0.07339244865590899
2106	78-79	-0.02364249211027669
2106	80-81	-0.08086168253330328
2106	82-83	-0.28905030118153263
2106	84-85	-0.25997131823407926
2106	86-87	-0.2792277930895537
2106	88-89	-0.358973031518417
2106	90-91	-0.4857604473009296
2106	92-93	-0.5468704030501002
2106	94-95	-0.5936183500095709
2106	96-97	-0.9317137197631311
2106	98-99	-0.8606520357602818
2106	100-101	-1.0427251332475969
2107	1	2.266784629946713
2107	2	5.165334569056277
2107	3	4.141558916301264
2107	4	1.5586496457192354
2107	5	0.7044526747007893
2107	6	0.39114096295633516
2107	7	0.26213401647333257
2107	8	0.15350618453429377
2107	9	0.04340276915140606
2107	10-11	-0.009160658693325274
2107	12-13	-0.006783071303409827
2107	14-15	-0.08262857121943057
2107	16-17	-0.07523312021716322
2107	18-19	-0.0662712949983657
2107	20-21	-0.1709044678972944
2107	22-23	-0.18056242241931386
2107	24-25	-0.009368167780600345
2107	26-27	-0.02242242451978882
2107	28-29	0.13070617701643528
2107	30-31	-0.11958533908851621
2107	32-33	-0.17493866492188914
2107	34-35	-0.13674731798121798
2107	36-37	-0.12554477250928642
2107	38-39	-0.03271943753561146
2107	40-41	0.045563987495818026
2107	42-43	-0.05753701308752568
2107	44-45	-0.2571003128743641
2107	46-47	-0.10526911714114107
2107	48-49	-0.07672756002475012
2107	50-51	-0.15202547758707396
2107	52-53	-0.23450629859803485
2107	54-55	-0.09177286286552544
2107	56-57	-0.17662518642234204
2107	58-59	-0.1847799120008915
2107	60-61	-0.08041279451910555
2107	62-63	-0.15328057413926643
2107	64-65	-0.07339742773111624
2107	66-67	-0.11741388972033917
2107	68-69	-0.049455202705026124
2107	70-71	-0.09763822623716578
2107	72-73	-0.2060341037017679
2107	74-75	-0.16795309929320013
2107	76-77	-0.19353417467637257
2107	78-79	-0.1923821465841442
2107	80-81	-0.20675236221364202
2107	82-83	-0.02003028085296421
2107	84-85	-0.18292233099143118
2107	86-87	-0.11777627174510741
2107	88-89	-0.09302540648408097
2107	90-91	-0.25642699270681746
2107	92-93	-0.2583954822268062
2107	94-95	-0.2916892599835066
2107	96-97	-0.27834144631361113
2107	98-99	-0.3796078537244938
2107	100-101	-0.632122592660334
2108	1	2.423092414009588
2108	2	5.277030314364488
2108	3	4.110475761537302
2108	4	1.5598316801346996
2108	5	0.7062630948231146
2108	6	0.4040920295574111
2108	7	0.19651902207489513
2108	8	0.18262684239835636
2108	9	0.1398309727379683
2108	10-11	0.12021986826572117
2108	12-13	0.11881710211617502
2108	14-15	0.04987176063514198
2108	16-17	0.16973245056713893
2108	18-19	0.1385078943543263
2108	20-21	0.10695040177588311
2108	22-23	0.10415300623455437
2108	24-25	0.23350718392018877
2108	26-27	0.166128610996644
2108	28-29	0.23343924583284803
2108	30-31	0.2415442083882553
2108	32-33	0.35071378721389834
2108	34-35	0.2853932760700886
2108	36-37	0.19448444556694966
2108	38-39	0.36825162288571534
2108	40-41	0.2705708755699092
2108	42-43	0.1838082751909269
2108	44-45	0.14846856024415445
2108	46-47	0.3545894923565598
2108	48-49	0.41491621146446533
2108	50-51	0.400024937537907
2108	52-53	0.3819361756651034
2108	54-55	0.1702807090610321
2108	56-57	0.18703166143878036
2108	58-59	0.10043339148226238
2108	60-61	0.17931258977222342
2108	62-63	0.2471591471251955
2108	64-65	0.3091321854101068
2108	66-67	0.16381957564836114
2108	68-69	0.017626644719207718
2108	70-71	-0.04982867098179611
2108	72-73	0.08549521978710573
2108	74-75	-0.010743451601925358
2108	76-77	-0.024586356346020466
2108	78-79	0.08091004793580936
2108	80-81	0.037856255743093925
2108	82-83	0.14611490004217842
2108	84-85	0.06422065204103689
2108	86-87	0.020537743375555806
2108	88-89	0.14524004817900504
2108	90-91	0.0616326637781448
2108	92-93	-0.039071766541216135
2108	94-95	0.0016092109569996182
2108	96-97	0.11698157926317165
2108	98-99	-0.06946344027793572
2108	100-101	-0.453553966062362
2109	1	2.264592716489929
2109	2	5.053799824346342
2109	3	4.02033662058146
2109	4	1.488446320183094
2109	5	0.5519981220463421
2109	6	0.21957902290284181
2109	7	0.030759796424561614
2109	8	-0.024874670003342203
2109	9	-0.05617628679016207
2109	10-11	0.04762458695900307
2109	12-13	-0.0484545252280455
2109	14-15	0.032327900986018676
2109	16-17	-0.08072126994102291
2109	18-19	-0.12888472512540972
2109	20-21	0.060670909942857065
2109	22-23	0.08902898929565595
2109	24-25	0.026005671518490203
2109	26-27	-0.024736482772262036
2109	28-29	0.03168485986793712
2109	30-31	0.004097142447541557
2109	32-33	0.005886201007008651
2109	34-35	0.0397792409823694
2109	36-37	0.013903683316499382
2109	38-39	-0.0818391212159213
2109	40-41	-0.07697903368598702
2109	42-43	-0.015828748402540782
2109	44-45	-0.16943827581150828
2109	46-47	0.09022167626459776
2109	48-49	0.04951996222066413
2109	50-51	0.053079988959567004
2109	52-53	-0.015220509150381645
2109	54-55	-0.012719895899650169
2109	56-57	0.11322645877694981
2109	58-59	0.17333115312775504
2109	60-61	0.19534404772745972
2109	62-63	0.2913212765867783
2109	64-65	0.23472202207072712
2109	66-67	0.2046544213833883
2109	68-69	0.0575540494379041
2109	70-71	0.14073394244832826
2109	72-73	0.12633006552213288
2109	74-75	0.09935939171325714
2109	76-77	-0.07812537630972827
2109	78-79	0.12749202010761707
2109	80-81	0.1978683549566469
2109	82-83	0.1990489593283229
2109	84-85	0.014311396142673516
2109	86-87	0.11702897144572688
2109	88-89	0.05449594654560741
2109	90-91	0.06254010479447558
2109	92-93	0.1067237567497692
2109	94-95	-0.05344221070059518
2109	96-97	-0.02548666030125446
2109	98-99	0.10143795113162568
2109	100-101	-0.5418782249855347
2110	1	1.807266147997968
2110	2	4.287442439961332
2110	3	3.37361716671564
2110	4	1.1023927765254413
2110	5	0.3244896221942355
2110	6	0.07315483519395372
2110	7	-0.31856428626645084
2110	8	-0.2010501436401455
2110	9	-0.17493820951391115
2110	10-11	-0.4983266596000817
2110	12-13	-0.3415646723870509
2110	14-15	-0.3499572632551349
2110	16-17	-0.4320591399641387
2110	18-19	-0.4507119537150075
2110	20-21	-0.6253575901978223
2110	22-23	-0.49070008725814773
2110	24-25	-0.421494666002161
2110	26-27	-0.5215612121631423
2110	28-29	-0.6161033235083195
2110	30-31	-0.6812872343141336
2110	32-33	-0.3744959651232378
2110	34-35	-0.5085861800012168
2110	36-37	-0.4341737887517354
2110	38-39	-0.2675970895374178
2110	40-41	-0.3456150689365387
2110	42-43	-0.4566008307555194
2110	44-45	-0.7344663956617339
2110	46-47	-0.6368158405727797
2110	48-49	-0.6178737909162209
2110	50-51	-0.430685525396143
2110	52-53	-0.6658119174720412
2110	54-55	-0.5571030885049097
2110	56-57	-0.5247071521993192
2110	58-59	-0.46156064960353405
2110	60-61	-0.3573163879472929
2110	62-63	-0.2698183992491181
2110	64-65	-0.2440811657731743
2110	66-67	-0.2894582909325578
2110	68-69	-0.3687937916151256
2110	70-71	-0.31314270122571486
2110	72-73	-0.22207987726940104
2110	74-75	-0.20435611805629605
2110	76-77	-0.28694090040458065
2110	78-79	-0.2680435349876049
2110	80-81	-0.313830986800788
2110	82-83	-0.285821355447041
2110	84-85	-0.500515808743188
2110	86-87	-0.7270710129922477
2110	88-89	-0.701109215098441
2110	90-91	-0.951380689672451
2110	92-93	-0.9583115772823092
2110	94-95	-1.0831058958489628
2110	96-97	-1.3000764567685756
2110	98-99	-0.9583959577903585
2110	100-101	-1.4540264949731956
2111	1	1.8936537383515315
2111	2	4.635320464995143
2111	3	3.5248370446144115
2111	4	0.9176846617291119
2111	5	0.1584472060405986
2111	6	-0.16204572562863007
2111	7	-0.3432768466076581
2111	8	-0.3394864495370342
2111	9	-0.3809974345620546
2111	10-11	-0.3833844993612132
2111	12-13	-0.466190031655799
2111	14-15	-0.644022164922113
2111	16-17	-0.4815889874247432
2111	18-19	-0.6293865237186864
2111	20-21	-0.6498049632655167
2111	22-23	-0.45973795231810755
2111	24-25	-0.529917460993822
2111	26-27	-0.5548154989737881
2111	28-29	-0.4987139763096238
2111	30-31	-0.6617501825718719
2111	32-33	-0.7863735600703095
2111	34-35	-0.7734040326780942
2111	36-37	-0.6941201199770504
2111	38-39	-0.5718821410310966
2111	40-41	-0.5886028959693377
2111	42-43	-0.48530468151147943
2111	44-45	-0.3154154274240355
2111	46-47	-0.37720292521273535
2111	48-49	-0.4955793833919415
2111	50-51	-0.48753539651808353
2111	52-53	-0.34287695033521004
2111	54-55	-0.41891963941314003
2111	56-57	-0.379233601382829
2111	58-59	-0.21110927225733178
2111	60-61	-0.34297112102224503
2111	62-63	-0.4760571559170188
2111	64-65	-0.3090852578446146
2111	66-67	-0.2799034931801927
2111	68-69	-0.19141704451106278
2111	70-71	-0.22024034899979483
2111	72-73	-0.23739579866612104
2111	74-75	-0.18797994078427394
2111	76-77	-0.24308487687213187
2111	78-79	-0.1897720233346547
2111	80-81	-0.25735579751165716
2111	82-83	-0.2161507565118015
2111	84-85	-0.2871329430962959
2111	86-87	-0.17182048582362341
2111	88-89	-6.624904489811456E-4
2111	90-91	0.02445718209527925
2111	92-93	-0.11917651196206336
2111	94-95	-0.21983862423307698
2111	96-97	-0.2771856820304457
2111	98-99	-0.5360848137103176
2111	100-101	-0.7662058411427104
2112	1	2.1246522064961617
2112	2	4.909890335465306
2112	3	3.927927553319634
2112	4	1.3378058164110271
2112	5	0.5224655832368583
2112	6	0.3837775294309935
2112	7	0.1243251725525738
2112	8	0.030114203750500224
2112	9	0.04162613066976917
2112	10-11	0.024547223475593682
2112	12-13	-0.06672595930255198
2112	14-15	-0.03539046400515389
2112	16-17	0.09541461984758115
2112	18-19	-0.013754883619810698
2112	20-21	0.003637149960006525
2112	22-23	0.009137445375117181
2112	24-25	9.534158888513389E-4
2112	26-27	0.12556712276690263
2112	28-29	0.15111247043211762
2112	30-31	-0.12532142018177694
2112	32-33	0.059672599584750685
2112	34-35	0.14842097850356595
2112	36-37	0.05306926118632305
2112	38-39	-1.3153696819756533E-4
2112	40-41	-0.023937914892620427
2112	42-43	-0.03859668178009201
2112	44-45	0.1105350767958484
2112	46-47	0.15986727785629995
2112	48-49	0.022732084997230118
2112	50-51	0.18655192050502478
2112	52-53	0.1890200732533316
2112	54-55	0.11259267814845941
2112	56-57	0.1715922574508113
2112	58-59	0.32978993571389026
2112	60-61	0.22993138379568734
2112	62-63	0.23220374477339334
2112	64-65	0.09489519040996441
2112	66-67	0.07640159944700997
2112	68-69	0.10178501468774215
2112	70-71	0.17820692109202696
2112	72-73	0.021189686845872302
2112	74-75	0.07320741817797227
2112	76-77	0.1895435791468998
2112	78-79	0.10036426617967464
2112	80-81	0.13714906730115217
2112	82-83	0.1075205268383641
2112	84-85	0.07970175463151463
2112	86-87	0.015729166436344144
2112	88-89	0.03525501996295333
2112	90-91	-0.016257512692991583
2112	92-93	0.05146318019709284
2112	94-95	0.08493708375905129
2112	96-97	0.18368643655466954
2112	98-99	0.182553646882738
2112	100-101	-0.39815604887446554
2113	1	1.9812502554459286
2113	2	4.754237687955687
2113	3	3.8138118398463945
2113	4	1.182554416262576
2113	5	0.3617003454767129
2113	6	0.09630729162265084
2113	7	-0.10240850523494771
2113	8	-0.23382462349865563
2113	9	-0.27147333047791733
2113	10-11	-0.2779535235915631
2113	12-13	-0.3270848889240128
2113	14-15	-0.38274174944264416
2113	16-17	-0.3045958631915795
2113	18-19	-0.43273605270761806
2113	20-21	-0.35545875418404194
2113	22-23	-0.28174761231775136
2113	24-25	-0.26062010033938066
2113	26-27	-0.39268782474560027
2113	28-29	-0.3343468312769815
2113	30-31	-0.27862020366724494
2113	32-33	-0.2723047666902332
2113	34-35	-0.4373043755098749
2113	36-37	-0.38511635367405006
2113	38-39	-0.33750646346642554
2113	40-41	-0.4634694555860932
2113	42-43	-0.3793798009541689
2113	44-45	-0.48064507242478527
2113	46-47	-0.42546466095166835
2113	48-49	-0.4605408403249669
2113	50-51	-0.36338530175468975
2113	52-53	-0.3116071016760529
2113	54-55	-0.36983557930533806
2113	56-57	-0.21829365816434176
2113	58-59	-0.11609589314507218
