##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	sampleDat6_1_fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1000000
Total Bases	101 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	60-61	0.1619974592812241
1105	62-63	0.18089955157545035
1105	64-65	0.2243725068270379
1105	66-67	0.13069576113165482
1105	68-69	0.10851198403425855
1105	70-71	0.0515775614947529
1105	72-73	0.1990311156244715
1105	74-75	0.29897393851789644
1105	76-77	0.17830325160433347
1105	78-79	0.12173090955390364
1105	80-81	0.2122186052685251
1105	82-83	-0.0783613714840925
1105	84-85	0.07943922521035063
1105	86-87	-0.011504496783700802
1105	88-89	0.2061266275889011
1105	90-91	0.1103453650736057
1105	92-93	0.1027918215183874
1105	94-95	-0.05468054360107999
1105	96-97	0.06686631485548844
1105	98-99	-0.11280020958608716
1105	100-101	-0.6216979286569106
1106	1	0.11256863803552619
1106	2	0.1450520703247733
1106	3	0.11477077777913536
1106	4	0.08018806679287849
1106	5	0.05659810923901176
1106	6	0.027349558519169648
1106	7	0.12192693054529258
1106	8	0.09632312423003953
1106	9	0.022008095946617345
1106	10-11	0.12007987535507425
1106	12-13	0.0737280071600992
1106	14-15	0.16146661512350136
1106	16-17	0.16873285441185715
1106	18-19	0.12530978408479854
1106	20-21	0.15781747512923516
1106	22-23	0.11120647562763253
1106	24-25	0.10240235242342521
1106	26-27	0.20591540837639144
1106	28-29	0.1614821984071213
1106	30-31	0.13554707225443963
1106	32-33	0.11217990235858366
1106	34-35	0.24232941311555578
1106	36-37	0.16571958882467897
1106	38-39	0.1545812435793863
1106	40-41	0.2127271293109132
1106	42-43	0.14987247945249038
1106	44-45	0.13554216209387704
1106	46-47	0.32451016861795523
1106	48-49	0.2582257221209119
1106	50-51	0.2528499443989247
1106	52-53	0.23976231310290785
1106	54-55	0.13734587906185425
1106	56-57	0.21920679319174496
1106	58-59	0.21251695698539663
1106	60-61	0.26427087850527897
1106	62-63	0.07586249626804431
1106	64-65	0.1147837956888651
1106	66-67	0.10001115324733689
1106	68-69	0.14267088829166852
1106	70-71	0.09733460354471646
1106	72-73	0.17853064737487756
1106	74-75	0.24028646332742198
1106	76-77	0.17106657937519287
1106	78-79	0.19717536127795654
1106	80-81	0.023756044039586754
1106	82-83	0.009294952583168481
1106	84-85	-0.008884402702719285
1106	86-87	0.0045425902413569474
1106	88-89	0.0671676832508723
1106	90-91	0.05166868082028486
1106	92-93	-0.03688703248408132
1106	94-95	-0.10342224325076188
1106	96-97	-0.08844590934935326
1106	98-99	-0.12242476205123509
1106	100-101	-0.7789939510403947
1107	1	0.12838877672232485
1107	2	0.03868738900418123
1107	3	0.027604335960866422
1107	4	0.0042289802430062196
1107	5	0.051946550029910554
1107	6	0.06183121833800698
1107	7	0.04720943713525827
1107	8	0.11622163147727349
1107	9	0.08993445112211162
1107	10-11	0.08324901688978059
1107	12-13	0.07252231042056678
1107	14-15	0.059144022044336
1107	16-17	0.025578393928995524
1107	18-19	0.02330891489282294
1107	20-21	-0.07126989632518388
1107	22-23	0.03316846921004668
1107	24-25	0.07500994372504977
1107	26-27	0.05894172446895851
1107	28-29	0.17173666741297922
1107	30-31	0.10638211082675753
1107	32-33	0.09565796025199091
1107	34-35	-0.011461592283104949
1107	36-37	0.04192499762517343
1107	38-39	0.05515550920046053
1107	40-41	0.029481764553572987
1107	42-43	0.04313386129881991
1107	44-45	0.10800674367238372
1107	46-47	0.09248447524155523
1107	48-49	-0.05553185163563512
1107	50-51	0.02883375531435206
1107	52-53	-0.011696386072969744
1107	54-55	-0.0580996547732866
1107	56-57	-0.11848561727265405
1107	58-59	0.03332730958402408
1107	60-61	0.0267361434591038
1107	62-63	-0.09923438562088904
1107	64-65	-0.0525293261154971
1107	66-67	-0.09862704866166183
1107	68-69	-0.1417339877832049
1107	70-71	-0.13889634352901226
1107	72-73	-0.14561231167098043
1107	74-75	-0.11978764066387271
1107	76-77	-0.2750241298685765
1107	78-79	-0.24106094683678236
1107	80-81	-0.21179613473753278
1107	82-83	-0.23303646294819202
1107	84-85	-0.21686641841420595
1107	86-87	-0.19901169087468418
1107	88-89	-0.2480896689845764
1107	90-91	-0.38218193179881865
1107	92-93	-0.3855487686106116
1107	94-95	-0.24046990061712847
1107	96-97	-0.31540541129927746
1107	98-99	-0.4599781939390617
1107	100-101	-1.3132667590756633
1108	1	0.00964100930282541
1108	2	0.04319801695066161
1108	3	0.05270554307949027
1108	4	0.08063378416152744
1108	5	0.08181276977760632
1108	6	0.03328603397817176
1108	7	0.08561078096167307
1108	8	0.0648524241483841
1108	9	0.023277990537735604
1108	10-11	-0.07731184186378925
1108	12-13	-0.031092829726979687
1108	14-15	0.02587564697157063
1108	16-17	-0.011438030573430069
1108	18-19	-0.09911745455431031
1108	20-21	-0.11542290468304373
1108	22-23	0.03997604120225162
1108	24-25	0.014200302123526853
1108	26-27	0.11646182296917118
1108	28-29	0.07873182412814117
1108	30-31	0.049525983206223145
1108	32-33	0.014752120569596627
1108	34-35	0.10659611352004816
1108	36-37	0.00988538114364701
1108	38-39	0.08046927908553414
1108	40-41	-0.021111435202861628
1108	42-43	0.0152683789981225
1108	44-45	0.08088216155582018
1108	46-47	0.1589001720426353
1108	48-49	0.08669470113729716
1108	50-51	0.10460892836691471
1108	52-53	0.16124625382612834
1108	54-55	0.1286233064946316
1108	56-57	0.12375401923734586
1108	58-59	0.040650557312886804
1108	60-61	-0.09675073769643916
1108	62-63	-0.0389617144013954
1108	64-65	0.011874889994082594
1108	66-67	0.10517671216454971
1108	68-69	0.024442902039830017
1108	70-71	0.017616997854077
1108	72-73	0.0010329759391041193
1108	74-75	-0.05969568616458787
1108	76-77	-0.24892878894513615
1108	78-79	-0.22987895589103857
1108	80-81	-0.1914334658239909
1108	82-83	-0.33227833520410144
1108	84-85	-0.4262509110779149
1108	86-87	-0.2780242255552139
1108	88-89	-0.29698140739117207
1108	90-91	-0.34489635065259705
1108	92-93	-0.4010466661960237
1108	94-95	-0.39205823176536114
1108	96-97	-0.279285472182778
1108	98-99	-0.5541465689734508
1108	100-101	-1.4103995022211855
1109	1	0.030617716057641076
1109	2	0.03548768310481165
1109	3	0.03446441463731986
1109	4	0.007987310919375545
1109	5	0.09389938424694577
1109	6	0.09046026538918994
1109	7	0.06654231736602867
1109	8	0.023092413661643718
1109	9	0.03904248582568215
1109	10-11	0.028682684830663163
1109	12-13	-0.05695779788531752
1109	14-15	-0.04063404090818068
1109	16-17	-0.0823589190669125
1109	18-19	-0.032515363008066345
1109	20-21	-0.030325574611772765
1109	22-23	-0.03602006495022181
1109	24-25	0.05179032854452714
1109	26-27	0.030581210655192592
1109	28-29	0.07974020600025966
1109	30-31	-0.09096788215734364
1109	32-33	-0.038038308989264635
1109	34-35	-0.024776113161188107
1109	36-37	0.031005528473777133
1109	38-39	0.009427513702739532
1109	40-41	-0.06294397182318079
1109	42-43	-0.08702892657542804
1109	44-45	-0.06084733423175237
1109	46-47	-6.084338546585855E-4
1109	48-49	-0.006628166943578151
1109	50-51	-0.04174075074523387
1109	52-53	-0.07720355647774113
1109	54-55	-0.024132847750720998
1109	56-57	-0.054057496623322265
1109	58-59	-0.07218828746937334
1109	60-61	-0.04611030507535929
1109	62-63	-0.07198904117406357
1109	64-65	-0.06207114411576953
1109	66-67	-0.05849059595547601
1109	68-69	-0.14937054355321067
1109	70-71	-0.1434780500615247
1109	72-73	-0.0851151772231944
1109	74-75	-0.17965391111164308
1109	76-77	-0.26167727153725195
1109	78-79	-0.2137443087065023
1109	80-81	-0.13874242392967773
1109	82-83	-0.17564391311920247
1109	84-85	-0.3340632112952733
1109	86-87	-0.20755407355117939
1109	88-89	-0.34910298482920155
1109	90-91	-0.34971853268996966
1109	92-93	-0.24991187395922054
1109	94-95	-0.3403073434545263
1109	96-97	-0.3124927712128631
1109	98-99	-0.4585281144570068
1109	100-101	-1.4100368715532667
1110	1	-0.028982814131126133
1110	2	-0.019996266496782766
1110	3	0.03743529996114603
1110	4	-0.020252858497265436
1110	5	-0.04447378942034419
1110	6	-0.047684378637811164
1110	7	0.01645471433725021
1110	8	0.07218667452060856
1110	9	-0.009698315856297768
1110	10-11	0.053203915234249166
1110	12-13	-0.03885520331213854
1110	14-15	0.05850059352057002
1110	16-17	0.0834682820544046
1110	18-19	0.035848517120520285
1110	20-21	-0.06250254796521659
1110	22-23	-0.15239192838090787
1110	24-25	0.050984380679757635
1110	26-27	0.186177901546003
1110	28-29	0.04442323538917492
1110	30-31	-0.027570712877817982
1110	32-33	-0.020510085578685278
1110	34-35	0.014916438296069146
1110	36-37	-0.03616542693247027
1110	38-39	0.008245253696955501
1110	40-41	0.09278221919712593
1110	42-43	0.18839347237638293
1110	44-45	0.06998588483675405
1110	46-47	-0.020764748128613064
1110	48-49	-0.019145497107970755
1110	50-51	0.07428070057032699
1110	52-53	0.03318692450098126
1110	54-55	-0.04422822078727506
1110	56-57	-0.09278565299853625
1110	58-59	-0.2272304130997327
1110	60-61	-0.2443795739328678
1110	62-63	-0.22491041174249915
1110	64-65	-0.1290394699076245
1110	66-67	-0.1479904207494087
1110	68-69	-0.13886884481622275
1110	70-71	-0.20915899221304812
1110	72-73	-0.12343959790055692
1110	74-75	-0.27910239291306027
1110	76-77	-0.21264547544663515
1110	78-79	-0.05231858845725412
1110	80-81	-0.16225050626128734
1110	82-83	-0.1761741018846834
1110	84-85	-0.3039673811994419
